"SourceFile","Kind","Original","Translation","Status","LocalizationAttempted","AttemptStatus","FailureReason","Safety","Notes","Locators"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_15","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ProfessionButton; MethodName=AddIcon; MethodToken=0x06000448; ILOffset=40 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ProfessionButton; MethodName=CreateTurnsLabel_Professions; MethodToken=0x0600044e; ILOffset=385"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_15","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.Screens.Other.LoginScreen; MethodName=CreateControls_OnRebuild; MethodToken=0x06000099; ILOffset=98 | TypeFullName=AtTheGatesUI.Screens.Other.LoginScreen; MethodName=CreateControls_OnRebuild; MethodToken=0x06000099; ILOffset=219 | TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=AddText; MethodToken=0x060000c1; ILOffset=851 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2125 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateResearchLabel; MethodToken=0x0600025b; ILOffset=13 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateTrainingLabel; MethodToken=0x0600025c; ILOffset=13 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateRespectPanel; MethodToken=0x0600025d; ILOffset=45 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=AddNote; MethodToken=0x060002a6; ILOffset=36 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=AddNote; MethodToken=0x060002a6; ILOffset=80 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=AddNote; MethodToken=0x060002a6; ILOffset=109 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=AddNote; MethodToken=0x060002a6; ILOffset=138 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_SaveGame; MethodName=CreateControls_OnRebuild; MethodToken=0x060004d6; ILOffset=23 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_ChooseClanToTrain; MethodName=CreateControls_OnRebuild; MethodToken=0x06000504; ILOffset=493 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1023 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1130 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_LoadSave; MethodName=CreateButtons; MethodToken=0x060005ea; ILOffset=152 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=65 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=176"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_15_Bold","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, settings, parser, or config-validation text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ProfessionButton; MethodName=CreateTurnsLabel_Research; MethodToken=0x0600044c; ILOffset=109 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ProfessionButton; MethodName=CreateTurnsLabel_Clan; MethodToken=0x0600044d; ILOffset=104 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ProfessionButton; MethodName=CreateTurnsLabel_Professions; MethodToken=0x0600044e; ILOffset=93"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_15_Bold","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=AddButtonsAndLogos; MethodToken=0x060000c0; ILOffset=512 | TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=AddText; MethodToken=0x060000c1; ILOffset=142 | TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=CreateMenuButtons; MethodToken=0x060000c2; ILOffset=67 | TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=CreateMenuButtons; MethodToken=0x060000c2; ILOffset=3325 | TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=.ctor; MethodToken=0x060000d4; ILOffset=40 | TypeFullName=AtTheGatesUI.ns_InGame.ClanCard; MethodName=Rebuild; MethodToken=0x06000121; ILOffset=1148 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=AddUnit; MethodToken=0x0600015c; ILOffset=824 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_Structures; MethodToken=0x0600015d; ILOffset=984 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_GoodyHuts; MethodToken=0x0600015e; ILOffset=912 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_Road; MethodToken=0x0600015f; ILOffset=787 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_Deposits; MethodToken=0x06000160; ILOffset=1162 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_Terrain; MethodToken=0x06000162; ILOffset=812 | TypeFullName=AtTheGatesUI.ns_InGame.TileTooltip; MethodName=BuildTooltip_Terrain; MethodToken=0x06000162; ILOffset=1977 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=Init; MethodToken=0x06000243; ILOffset=82 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreatePopcapPanel; MethodToken=0x0600025e; ILOffset=8 | TypeFullName=AtTheGatesUI.ns_InGame.NewTurnBanner; MethodName=.ctor; MethodToken=0x060002f0; ILOffset=238 | TypeFullName=AtTheGatesUI.ns_InGame.NewTurnBanner; MethodName=.ctor; MethodToken=0x060002f0; ILOffset=356 | TypeFullName=AtTheGatesUI.ns_InGame.SelectionPanel; MethodName=CreateDisabledLabel; MethodToken=0x06000374; ILOffset=291 | TypeFullName=AtTheGatesUI.ns_InGame.StockpileLabel; MethodName=Update_FloatingText; MethodToken=0x060003bd; ILOffset=385 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_Contents; MethodToken=0x060003e8; ILOffset=65 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_Contents; MethodToken=0x060003e8; ILOffset=648 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_Contents; MethodToken=0x060003e8; ILOffset=772 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_Contents; MethodToken=0x060003e8; ILOffset=1079 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_Contents; MethodToken=0x060003e8; ILOffset=1306 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=CreateControls_OnRebuild; MethodToken=0x0600056a; ILOffset=515 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=CreateNewColumn; MethodToken=0x06000571; ILOffset=190 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=CreateNewColumn; MethodToken=0x06000571; ILOffset=249 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=453 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=502 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=553 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=616 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=974 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1077 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1513 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1562 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1616 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=1679 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2037 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2089 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2140 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2206 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2560 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2612 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2666 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=2732 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=3110 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=3162 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=3219 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Caravan; MethodName=BuildBuySellPanel; MethodToken=0x06000577; ILOffset=3285 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=112 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=204 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=301 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=480 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=602 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=705 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=835 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=1014 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=1136 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ResourceButton; MethodName=BuildPanel; MethodToken=0x0600059c; ILOffset=1226 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_LoadSave; MethodName=CreateButtons; MethodToken=0x060005ea; ILOffset=35 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_LoadSave; MethodName=CreateButtons; MethodToken=0x060005ea; ILOffset=427"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_16","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=CreateMenuButtons; MethodToken=0x060000c2; ILOffset=1702"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_18","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.Screens.Other.LoginScreen; MethodName=CreateControls_OnRebuild; MethodToken=0x06000099; ILOffset=22 | TypeFullName=AtTheGatesUI.Screens.Other.LoginScreen; MethodName=CreateControls_OnRebuild; MethodToken=0x06000099; ILOffset=143 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2026 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2132 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateResearchLabel; MethodToken=0x0600025b; ILOffset=20 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateTrainingLabel; MethodToken=0x0600025c; ILOffset=20 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateRespectPanel; MethodToken=0x0600025d; ILOffset=15 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=26 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=117 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_BuildItem; MethodName=CreateControls_OnRebuild; MethodToken=0x0600068f; ILOffset=40 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_BuildItem; MethodName=CreateControls_OnRebuild; MethodToken=0x0600068f; ILOffset=101"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_18_Bold","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_MainMenu.MainMenu; MethodName=CreateMenuButtons; MethodToken=0x060000c2; ILOffset=1427 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.ClanListEntry; MethodName=BuildPanel_TitleRowContents; MethodToken=0x060003e7; ILOffset=19 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Clans; MethodName=CreateControls_OnRebuild; MethodToken=0x06000621; ILOffset=924 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Clans; MethodName=CreateControls_OnRebuild; MethodToken=0x06000621; ILOffset=1541 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Clans; MethodName=CreateControls_OnRebuild; MethodToken=0x06000621; ILOffset=1766 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Clans; MethodName=CreateControls_OnRebuild; MethodToken=0x06000621; ILOffset=1984 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Clans; MethodName=CreateControls_OnRebuild; MethodToken=0x06000621; ILOffset=2564"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_22_Bold","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=1780 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2033 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2477 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateButtons; MethodToken=0x06000259; ILOffset=2600 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateCurrentDateLabel; MethodToken=0x0600025a; ILOffset=228 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateCurrentDateLabel; MethodToken=0x0600025a; ILOffset=357 | TypeFullName=AtTheGatesUI.ns_InGame.WorldScreen; MethodName=CreateBattleProjectionLabels; MethodToken=0x06000261; ILOffset=23 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_SaveGame; MethodName=CreateControls_OnRebuild; MethodToken=0x060004d6; ILOffset=81 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_TileNote; MethodName=CreateControls_OnRebuild; MethodToken=0x060004e0; ILOffset=94 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_ClanNote; MethodName=CreateControls_OnRebuild; MethodToken=0x060004e9; ILOffset=116 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Popup_RenameClan; MethodName=CreateControls_OnRebuild; MethodToken=0x060004f2; ILOffset=63 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=19 | TypeFullName=AtTheGatesUI.ns_InGame.ns_Popups.Screen_Diplomacy; MethodName=CreateControls_Fixed; MethodToken=0x06000678; ILOffset=169"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_36_Bold","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_InGame.SeasonBanner; MethodName=.ctor; MethodToken=0x06000146; ILOffset=90 | TypeFullName=AtTheGatesUI.ns_InGame.SeasonBanner; MethodName=ApplySeasonAndDate; MethodToken=0x06000148; ILOffset=13 | TypeFullName=AtTheGatesUI.ns_InGame.NewTurnBanner; MethodName=.ctor; MethodToken=0x060002f0; ILOffset=48"
"source\AtTheGatesUI.original.dll","SafeUI","Images/Interface/Components/Fonts/SegoeUI_9","","UntranslatedDiscovered","No","SkippedByPolicy","Skipped by policy: technical/internal resource, log, diagnostic, or exception text; not user-facing display text.","","","TypeFullName=AtTheGatesUI.ns_InGame.ClanCard; MethodName=Rebuild; MethodToken=0x06000121; ILOffset=1664"
