"Key","Text"
"TEXT.Tip.Supply.3","
		It's possible to eliminate the [Supply|SUPPLY] available on a Tile and thus grind a powerful enemy army down by Besieging them. This requires having at least 1 more [Warrior Unit|WARRIOR] than your foe, but can be an excellent way of taking down [Bandit Camps|BANDIT] and other strongholds and taking almost no damage in the process.
	"
"TEXT.Tip.Supply.4","
		One last thing to keep in mind is that although advanced [Cavalry Units|CAVALRY] are both fast and strong they also require 2 [Supply|SUPPLY] instead of 1, so keep this in mind when building and commanding your armies.
	"
"TEXT.Tip.Sendoff.1","
		You've now seen all of the game's help tips, so from here your primary tool to continue learning about the game is the tooltip system. If you're ever confused or have further questions feel free to ask our community over on the official At the Gates forums.

		We hope you enjoy the game, and good luck in your quest to topple Rome!
	"
"TEXT.Tip.Tutorial.Turn1.1","
		Move the mouse cursor over any word [in yellow|TOOLTIPS] to learn more about it.

		Your first order of business is [Training|TRAIN] one of your 3 [Clans|CLAN] so they can start [Harvesting|HARVEST] [FOOD] for your growing tribe.

		Press [HOTKEY:Esc] to close this message box, then press [HOTKEY:Spacebar] to open the Clans Screen.
	"
"TEXT.Tip.Tutorial.ClansScreenOpened.1","
		Click on [Clan|CLAN] Relindis to the right, and then choose the [HUNTER] [Profession|PROFESSION] to start [Training|TRAIN] Relindis in it. Unlike other [Clans|CLAN] they start in the [HONOR] [Discipline|DISCIPLINE] so this will take much less time than ususal.

		Close the Clans Screen, then look at the map around your [SETTLEMENT].
	"
"TEXT.Tip.Tutorial.ClansScreenOpened.2","
		You have [HORSES] next to your [SETTLEMENT] which Relindis can start [Foraging|FORAGE] [MEAT] from next turn.
	"
"TEXT.Tip.Tutorial.10sec.1","
		Go back into the Clans Screen by pressing [HOTKEY:Spacebar].

		Click on the 'Leave' button underneath Clan Wilmot. They arrived already in the [WOOD-COLLECTOR] [Profession|PROFESSION].

		Once they've left your [SETTLEMENT] and are able to move around the map right-click on the [Forest|FOREST] tile to the southwest of your [SETTLEMENT] to move them there. We'll start collecting [TIMBER] next turn.
	"
"TEXT.Tip.Tutorial.20sec.1","
		The only other thing you need to do this turn is decide which [Tech|TECH] to start [Studying|STUDY].

		Close this message box, then press the button that says 'Not Studying Profession' in the upper-right corner of the screen.
	"
"TEXT.Tip.Tutorial.ResearchScreenOpened.1","
		Click on [DISCOVERY] to start [Studying|STUDY] it. This will take one turn, and once finished you'll be able to start Studying new [Professions|PROFESSION] within the [DISCOVERY] [Discipline|DISCIPLINE].

		Starting with Discovery is often smart, as this also will allow you to [Train|TRAIN] an [EXPLORER] more quickly and get a head start on identifying nearby opportunities and threats.

		After you close the Research Screen press the button which says 'Finish Turn'.
	"
"TEXT.Tip.WelcomeToAtG.1.OLD","
		Welcome to At the Gates!

		AtG is a survival strategy game in which you play as a barbarian tribe trying to...

		[*] Stay alive in the early game by keeping your [Clans|CLAN] from [Starving|STARVE] while [Migrating|PACKED] in pursuit of [Resources|RESOURCE].

		[*] [Settle Down|DECLARE-KINGDOM] and build a proper kingdom in the midgame.

		[*] Train a strong army and eventually defeat the decadent [Romans|ROME] in the endgame.
	"
"TEXT.Tip.WelcomeToAtG.2.OLD","
		To learn more about any [EMPHASISed concept|TILE] simply hover your mouse over it. You can then hover over other EMPHASISed words, and go as deep (or not) as you want!

		You can also revisit any of these tutorial messages, including optional ones you chose not to view by clicking on the '?' button in the upper left.
	"
"TEXT.Tip.WelcomeToAtG.3.OLD","
		The core of the game is your [SETTLEMENT] and the [Clans|CLAN] it contains. Click on the large 'house' button in the upper-right to see your [Clans|CLAN].
	"
"TEXT.Tip.WhatsOnMyScreen.1","
		Taking up most of the screen is the map, which is made up of [Tiles|TILE] and where most of the fun stuff happens.

		The most important thing on the map is your [SETTLEMENT], as it contains all of your [Clans|CLAN].

		The map also contains other [Structures|STRUCTURE], [Resource Deposits|DEPOSIT], friendly and enemy [Armies|ARMY], and more (e.g. [Deserted Locations|DESERTED-LOCATION]).
	"
"TEXT.Tip.WhatsOnMyScreen.2","
		Any time you click on something on the map its details and any associated actions will appear in the lower-left corner of the screen.

		Mousing over a [Tile|TILE] on the map will cause its details to appear both over the [Tile|TILE] itself and in the lower-right corner of the screen.
	"
"TEXT.Tip.WhatsOnMyScreen.3","
		The most important buttons in the interface are in the upper-right corner of the screen.

		The button which looks like a big house takes you to the 'Clan Management Screen'. This is the hub of your tribe, and the most important screen in the game.

		Other buttons in this area allow you to expand your tribe's [Clan Limit (popcap)|POPCAP], and modify which [Profession|PROFESSION] you're currently [Studying|STUDY] and [Training|TRAIN] a Clan in.
	"
"TEXT.Tip.WhatsOnMyScreen.4","
		The large rectangular button in the upper-right is the 'Turn Agenda Button', which will always direct you towards what's important to pay attention to right now.

		Notifications slide in on the right side of the screen, and inform you of important events. Some Notifications are 'blocking', which means they must be addressed before you can end the [Turn|TURN].
	"
"TEXT.Tip.WhatsOnMyScreen.5","
		In the upper-left corner of the screen is a list of your [Resources|RESOURCE], which may be spent on various economic activities.

		There are also a few other miscellaneous buttons here, which will take you to the system menu, bring up the game's 'notepad', and more. The '?' button will take you to the Game Help Screen, where you can read any Game Tip again if you'd like.
	"
"TEXT.Tip.BasicControls.1","
		Most things do have explanatory tooltips so if you're ever confused look for text with a red drop-shadow, as mousing over it will provide a basic explanation. Note that this works even [COLOR:EMPHASIS]inside[/COLOR] other tooltips!
	"
"TEXT.Tip.BasicControls.2","
		Popups and screens (including this one!) can be closed by pressing [HOTKEY:Esc]. If no screen is active [HOTKEY:Esc] will open the System Menu where you can save or load a game, quit, and so on.
	"
"TEXT.Tip.BasicControls.3","
		You can move the camera using [HOTKEY:W][HOTKEY:A][HOTKEY:S][HOTKEY:D], the arrow keys, or by putting your cursor near the edge of the screen (though this method is a bit tricky in windowed mode).

		Pressing [HOTKEY:G] will toggle the visibility of the grid, and pressing [HOTKEY:1] will cycle its opacity, making it lighter or darker.
	"
"TEXT.Tip.MoreBasicRules.1","
		There are two [Turns|TURN] per month, and 24 each year. Which season it is greatly affects how the game plays ([Farms|FARM] stop producing [FOOD] during the winter, for example).
	"
"TEXT.Tip.MoreBasicRules.2","
		Your top priority during your first year is finding a reliable source of [FOOD] you can [Forage|FORAGE] for before winter arrives. Acquiring other [Resources|RESOURCE] such as [TIMBER] can also be quite useful, as this will allow you to start building [Structures|STRUCTURE].
	"
"TEXT.Tip.MoreBasicRules.3","
		You'll also want to start exploring your immediate vicinity in order to find any [Deserted Locations|DESERTED-LOCATION] and [Resource Deposits|DEPOSIT] that might be nearby (as well as threats, such as [BANDIT-CAMP:S]).

		Your Tribe has been collecting [Rumors|RUMOR] so you start with a few 'hints' as to what's out there in the world.
	"
"TEXT.Tip.ManagingYourSettlement.1","
		This is your [SETTLEMENT], the economic and social hub of your Tribe - as nomads at heart you'll only ever have one, so make sure to take good care of it!

		Living inside are your [Clans|CLAN], who can help explore, develop, and conquer the world after each is [Trained|TRAIN] in a [Profession|PROFESSION].

		You can click the big 'house' button in the upper-right or press [HOTKEY:Spacebar] to view new Clans and manage the ones you already have.
	"
"TEXT.Tip.ManagingYourSettlement.2","
		One of the most significant differences between AtG and other strategy games is that [SETTLEMENT:S] are capable of [Packing Up|PACKED] and [Moving|MOVE-POINT] between [Tiles|TILE] - however, a Packed Settlement can do nothing BUT move, so make sure to plan your moves carefully, as wasting turns will set back your economic development.
	"
"TEXT.Tip.HowDoClansWork.1","
		This screen shows your [Settled|SETTLED] [Clans|CLAN], which are those in your [SETTLEMENT] able to be [Trained|TRAIN] in a new [Profession|PROFESSION].

		Your Settlement can only [Train|TRAIN] one [Clan|CLAN] at a time, and you almost always want to be doing so!
	"
"TEXT.Tip.GettingMoreClans.1","
		[Clans|CLAN] appear automatically at a rate determined by how much [FAME] you're generating.

		At first Clans will appear fairly regularly, but over time you'll need to increase your Fame by an ever-greater amount in order for new recruits to hear of your deeds and seek out your leadership.
	"
"TEXT.Tip.MoreAboutClans.1","
		Each [Clan|CLAN] is unique. Some start in a [Discipline|DISCIPLINE] like [AGRICULTURE] or [METALWORKING], which makes it easier to [Train|TRAIN] them in [Professions|PROFESSION] of the same type.
	"
"TEXT.Tip.MoreAboutClans.2","
		[Clans|CLAN] also have their own personalities, and 2 Traits which differentiate them from other Clans.

		These Traits can be good things, like starting with free [Levels|LEVEL] in a [Discipline|DISCIPLINE], but can also be bad, like taking longer to [Train|TRAIN] in new [Professions|PROFESSION]. There are several dozen Traits in the game, and almost every [Clan|CLAN] is special in some way or another.
	"
"TEXT.Tip.MoreAboutClans.3","
		[Clans|CLAN] contain 1 [Family|FAMILY] when they arrive, and over time will eventually grow to contain 10.

		Each [Family|FAMILY] costs 1 [FOOD] per [Turn|TURN]. Thus while older [Clans|CLAN] can be quite valuable for all of the [XP|XP] they've accumulated over time this does come at a price.
	"
"TEXT.Tip.MoreAboutProfessions.1","
		[Professions|PROFESSION] allow Clans to do several things.

		Clans in [Active|ACTIVE] Professions can roam the map to fight or explore or build Structures, while those which remain in Settled Professions can [Produce|PRODUCE] or refine [Resources|RESOURCE] or provide other kinds of economic benefits.
	"
"TEXT.Tip.MoreAboutProfessions.2","
		Once trained in a [Profession|PROFESSION] a [Clan|CLAN] gains [XP|XP] in its [Discipline|DISCIPLINE] each [Turn|TURN].

		Clans can switch Disciplines, but doing so resets their [Level|LEVEL] to 0. This is an especially serious penalty for very experienced Clans!
	"
"TEXT.Tip.MoreAboutProfessions.3","
		The more advanced the [Profession|PROFESSION] the higher the [Level|LEVEL] it requires.

		You can still [Train|TRAIN] a [Clan|CLAN] in a Profession of a higher Level, but doing so will require more [Turns|TURN] - sometimes significantly more. It is a good idea to plan out ahead of time which Professions you want which Clans to serve in.
	"
"TEXT.Tip.WhatToTrainFirst.1","
		Because one of your early priorities is exploring your immediate surroundings training a [Clan|CLAN] as an [EXPLORER] might be wise.

		Ideally you want to pick a [Clan|CLAN] already in the [DISCOVERY] [Discipline|DISCIPLINE], as this will reduce the number of [Turns|TURN] needed to [Train|TRAIN] it!
	"
"TEXT.Tip.TheTurnAgendaButton.1","
		The large button in the upper-right which currently says 'Choose Profession' is the 'Turn Agenda' button. It either tells you what needs immediate attention this turn or allows you to proceed to the next turn if all pressing matters have been addressed.

		When in doubt, let this button be your guide for what you should do next!
	"
"TEXT.Tip.LearningNewProfessions.1","
		This is the '[Study|STUDY] Screen'. It looks very similar to the '[Training|TRAIN] Screen', but instead shows the [Professions|PROFESSION] you can unlock over the course of the game.

		Your tribe can [Study|STUDY] one new [Profession|PROFESSION] at a time.
	"
"TEXT.Tip.MoreAboutTheStudyScreen.1","
		The number on the right side of each button shows how many [Turns|TURN] of [Study|STUDY] are needed to [Learn|LEARN] that [Profession|PROFESSION], and make it possible to [Train|TRAIN] [Clans|CLAN] in it. The amount of time it takes is based on how much [KNOWLEDGE] it requires and how much you're producing each [Turn|TURN].
	"
